Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               24. Mai 2015             ,              Saarbrücken            ,1350 m  ,  10000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Koenigin Turf ', 'M.Pecheur', '', '54,5', '                   2.             ', ' Beacon Hill (IRE) ', 'L.Bieß', '', '60,0', '                   3.             ', ' Petite Paradise (FR) ', 'N.Wagner', '', '61,0', '                   4.             ', ' Mountain View ', 'R.Piechulek', '', '59,5', '                   5.             ', ' Freya ', 'S.Hofer', '', '55,0', '                   6.             ', ' Worlds Danger ', 'D.Moffatt', '', '52,0', '                   7.             ', ' Tribal I D ', 'H.Mouchova', '', '54,0', '                   8.             ', ' Northern Sun ', 'R.Danz', '', '52,0', '                   9.             ', ' Charlize (IRE) ', 'M.Cadeddu', '', '54,0']"
               24. Mai 2015             ,              Saarbrücken            ,1350 m  ,  2700 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' Angel Danon (GB) ', 'K.Braye', '', '60,0', '                   2.             ', ' Inspiration ', 'R.Piechulek', '', '54,0', '                   3.             ', ' Toylgirl ', 'B.Weber', '', '55,0', '                   4.             ', ' Control Chief (GB) ', 'S.Hofer', '', '53,0', '                   5.             ', ' No Limit ', 'R.Danz', '', '57,0', '                   6.             ', ' Notaio ', 'H.Mouchova', '', '57,0', '                   7.             ', ' Gold Prize ', 'L.M.Mattes', '', '60,0', '                   8.             ', ' Keyana ', 'F.X.Weißmeier', '', '59,5', '                   9.             ', ' Mishtaag (GB) ', 'M.Pecheur', '', '52,0']"
               25. Mai 2015             ,              Hannover            ,1600 m  ,  8750 €,,3yo,                     Boden: gut                  ,"['                   1.             ', ' Near Excellent ', 'J.Bojko', '', '57,0', '                   2.             ', ' Rock my World ', 'S.Hellyn', '', '58,0', '                   3.             ', ' Winnifried ', 'W.Panov', '', '57,0', '                   4.             ', ' Wahshih ', 'A.Starke', '', '57,0', '                   5.             ', ' Kristall Brise ', 'F.Minarik', '', '57,0', '                   6.             ', ' Angela Borgia ', 'T.Schurig', '', '54,0']"
               25. Mai 2015             ,              Hannover            ,2200 m  ,  6000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Glam Rock ', 'K.Barborikova', '', '58,5', '                   2.             ', ' Dorola ', 'S.Hellyn', '', '57,0', '                   3.             ', ' Entourage ', 'F.Minarik', '', '60,0', '                   4.             ', ' Casiro ', 'A.Helfenbein', '', '55,5', '                   5.             ', ' Akiyana ', 'T.Schurig', '', '58,0', '                   6.             ', ' Sharingan ', 'A.Starke', '', '56,0']"
               25. Mai 2015             ,              Hannover            ,2000 m  ,  8750 €,,3yo,                     Boden: gut                  ,"['                   1.             ', ' Shining Rules ', 'A.Starke', '', '57,0', '                   2.             ', ' Atreju ', 'S.Hellyn', '', '57,0', '                   3.             ', ' Agosteo ', 'A.Helfenbein', '', '58,0', '                   4.             ', ' Arabian Dreamer (IRE) ', 'J.Bojko', '', '57,0', '                   5.             ', ' Short Cut ', 'F.Minarik', '', '58,0', '                   6.             ', ' Meqlaam ', 'A.de Vries', '', '57,5', '                   7.             ', ' Lynx ', 'M.Cadeddu', '', '57,0']"
               25. Mai 2015             ,              Hannover            ,2200 m  ,  2000 €,,,                     Boden: gut                  ,"['                   1.             ', ' Suracon ', 'M.Cadeddu', '', '60,0', '                   2.             ', ' Angel Moon ', 'A.de Vries', '', '60,5', '                   3.             ', ' Zaphiras Adventure (GB) ', 'A.Helfenbein', '', '58,0', '                   4.             ', ' Quintessenz ', 'W.Panov', '', '58,0', '                   5.             ', ' Hachico (GB) ', 'V.Stefutti', '', '57,0', '                   6.             ', ' Hosara ', 'F.F.Da Silva', '', '58,0', '                   7.             ', ' Ironheart ', 'T.Schurig', '', '57,0', '                   8.             ', ' Opalin ', 'V.Müller', '', '62,0', '                   9.             ', ' Skallaglam ', 'S.Hellyn', '', '58,0']"
               25. Mai 2015             ,              Hannover            ,1750 m  ,  22500 €,,I,                     Boden: gut                  ,"['                   1.             ', ' El Tren ', 'J.Bojko', '', '59,0', '                   2.             ', ' King Rubi ', 'M.Cadeddu', '', '55,5', '                   3.             ', ' Diplomat ', 'A.de Vries', '', '58,5', '                   4.             ', ' Marunas ', 'A.Starke', '', '56,5', '                   5.             ', ' Letro ', 'T.Scardino', '', '59,5', '                   6.             ', ' Dorado ', 'A.Helfenbein', '', '58,5', '                   7.             ', ' Ideal ', 'S.Hellyn', '', '60,0', '                   8.             ', ' Redesert ', 'W.Panov', '', '54,0']"
               25. Mai 2015             ,              Hannover            ,2200 m  ,  25000 €,,Liste,                     Boden: gut                  ,"['                   1.             ', ' Shimrano ', 'A.de Vries', '', '58,0', '                   2.             ', ' Novano ', 'S.Hellyn', '', '57,0', '                   3.             ', ' Hot Beat ', 'A.Starke', '', '58,0', '                   4.             ', ' Isidor ', 'F.Minarik', '', '59,0', '                   5.             ', ' Le Tiger Still ', 'J.Bojko', '', '57,0']"
               25. Mai 2015             ,              Hannover            ,1750 m  ,  6000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Finch Hatton ', 'A.Starke', '', '53,5', '                   2.             ', ' Ciocco Wonder ', 'J.Bojko', '', '60,0', '                   3.             ', ' Darco ', 'A.de Vries', '', '55,5', '                   4.             ', ' Gambadino ', 'A.Helfenbein', '', '57,0', '                   5.             ', ' Seepracht ', 'M.Caddedu', '', '57,0', '                   6.             ', ' Mi Senora ', 'F.Minarik', '', '55,0', '                   7.             ', ' Spicy ', 'S.Hellyn', '', '55,0']"
               25. Mai 2015             ,              Hannover            ,2400 m  ,  10000 €,,II,                     Boden: gut                  ,"['                   1.             ', ' Kalahari ', 'F.F.Da Silva', '', '53,0', '                   2.             ', ' Echo Mountain ', 'F.Minarik', '', '54,5', '                   3.             ', ' Nordsommer ', 'A.Helfenbein', '', '60,0', '                   4.             ', ' Laura ', 'S.Hellyn', '', '57,5', '                   5.             ', ' Home Please ', 'J.Bojko', '', '52,0', '                   6.             ', ' Serienlohn ', 'A.de Vries', '', '59,5', '                   7.             ', ' Schwarzgelb ', 'A.Starke', '', '56,0']"
               25. Mai 2015             ,              Hannover            ,1600 m  ,  4000 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' Adira ', 'M.Cadeddu', '', '58,5', '                   2.             ', ' Fiorella (GB) ', 'A.Starke', '', '57,5', '                   3.             ', ' Dark Fighter ', 'T.Scardino', '', '57,0', '                   4.             ', ' Auenstern ', 'S.Hellyn', '', '59,0', '                   5.             ', ' Honora Directa ', 'A.Helfenbein', '', '59,5', '                   6.             ', ' France Extreme (CZE) ', 'R.Juracek', '', '62,0', '                   7.             ', ' Novacovic ', 'N.Fleischer', '', '55,5', '                   8.             ', ' Ishasha ', 'A.de Vries', '', '59,0']"
               25. Mai 2015             ,              Köln            ,1850 m  ,  4200 €,,,                     Boden: gut                  ,"['                   1.             ', ' Ardeola ', 'E.Pedroza', '', '56,5', '                   2.             ', ' Ledena (GB) ', 'D.Porcu', '', '56,5', '                   3.             ', ' Orotouch (FR) ', 'A.Pietsch', '', '58,0', '                   4.             ', ' Nordsturm ', 'M.Seidl', '', '57,5', '                   5.             ', ' Gisele ', 'E.Frank', '', '55,5', '                   6.             ', ' Time To Hope ', 'K.Clijmans', '', '56,0']"
               25. Mai 2015             ,              Köln            ,1850 m  ,  6500 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Erato ', 'S.Eichenhofer', '', '56,0', '                   2.             ', ' Dark Forrest ', 'K.Nenadovic', '', '51,0', '                   3.             ', ' Küheylah Asil ', 'L.Steudle', '', '51,5', '                   4.             ', ' Feather Storm ', 'E.R.Weißmeier', '', '55,5', '                   5.             ', ' Twain ', 'J.Oppermann', '', '57,0', '                   6.             ', ' Passeto ', 'R.Weber', '', '57,0', '                   7.             ', ' Erlian ', 'J.Prasser', '', '57,0']"
               25. Mai 2015             ,              Köln            ,2400 m  ,  8950 €,,3yo,                     Boden: gut                  ,"['                   1.             ', ' Khalet ', 'C.Demuro', '', '57,5', '                   2.             ', ' Novalis ', 'L.Dettori', '', '57,5', '                   3.             ', ' Mastermind ', 'G.Pardon', '', '58,0', '                   4.             ', ' Strato ', 'D.Porcu', '', '58,0', '                   5.             ', ' Ausblick (IRE) ', 'M.Seidl', '', '58,0', '                   6.             ', ' Yenisey ', 'P.Gibson', '', '57,0', '                   7.             ', ' Compact Birthday ', 'R.Piechulek', '', '57,0', '                   8.             ', ' Colombi ', 'E.Frank', '', '57,0', '                   9.             ', ' Phinnaeus ', 'P.Werning', '', '57,0', '                   10.             ', ' Lindblad ', 'A.Pietsch', '', '57,0']"
               25. Mai 2015             ,              Köln            ,1850 m  ,  10000 €,,II,                     Boden: gut                  ,"['                   1.             ', ' Shady ', 'E.Frank', '', '56,0', '                   2.             ', ' Turmalina ', 'D.Porcu', '', '60,0', '                   3.             ', ' Foolproof ', 'C.Demuro', '', '53,0', '                   4.             ', ' Key To Fun ', 'K.Clijmans', '', '58,0', '                   5.             ', ' Proud Citizen ', 'A.Pietsch', '', '60,0', '                   6.             ', ' Wadeshda ', 'M.Seidl', '', '55,0', '                   7.             ', ' North Point ', 'R.Piechulek', '', '56,0']"
               25. Mai 2015             ,              Köln            ,2200 m  ,  7000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Univers (FR) ', 'R.Piechulek', '', '54,0', '                   2.             ', ' Gabrial The Prince (IRE) ', 'E.Frank', '', '61,0', '                   3.             ', ' Christoph Columbus ', 'A.Pietsch', '', '57,0', '                   4.             ', ' Welkando ', 'O.Laznovska', '', '58,5', '                   5.             ', ' Scataro ', 'J.Oppermann', '', '49,0', '                   6.             ', ' Juan ', 'D.Porcu', '', '60,5', '                   7.             ', ' Zubaida ', 'M.Seidl', '', '57,5', '                   8.             ', ' Landeck ', 'S.Eichenhofer', '', '57,0', '                   9.             ', ' Southampton ', 'M.Lopez', '', '61,0', '                   10.             ', ' Smoke Charger (IRE) ', 'E.Pedroza', '', '57,5']"
               25. Mai 2015             ,              Köln            ,1600 m  ,  153000 €,,Gr II,                     Boden: gut                  ,"['                   1.             ', ' Karpino ', 'O.Murphy', '', '58,0', '                   2.             ', ' Fanciful Angel ', 'L.Dettori', '', '58,0', '                   3.             ', ' Molly Le Clou ', 'A.Pietsch', '', '58,0', '                   4.             ', ' Agent Provocateur ', 'C.Demuro', '', '58,0', '                   5.             ', ' Making Trouble ', 'E.Pedroza', '', '58,0', '                   6.             ', ' Palace Prince ', 'R.Piechulek', '', '58,0', '                   7.             ', ' Brisanto (GB) ', 'M.Seidl', '', '58,0', '                   8.             ', ' Cappella Sansevero ', 'C.Keane', '', '58,0', '                   9.             ', ' Rock Academy ', 'E.Frank', '', '58,0', '                   10.             ', ' Ebeltoft (IRE) ', 'D.Porcu', '', '58,0']"
               25. Mai 2015             ,              Köln            ,1400 m  ,  6600 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Semai ', 'A.v.d.Troost', '', '55,0', '                   2.             ', ' Takeda Shingen (USA) ', 'D.Porcu', '', '59,0', '                   3.             ', ' Josefine ', 'E.Frank', '', '58,0', '                   4.             ', ' Belmondo (GB) ', 'R.Piechulek', '', '56,5', '                   5.             ', ' Sao Paulo ', 'M.Seidl', '', '52,5', '                   6.             ', ' Ocean Tiger ', 'A.Pietsch', '', '59,0', '                   7.             ', ' Jupiter ', 'M.Lopez', '', '53,5', '                   8.             ', ' Nareion ', 'E.Pedroza', '', '60,0']"
               25. Mai 2015             ,              Köln            ,1400 m  ,  5100 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' Assembly ', 'L.Steudle', '', '59,0', '                   2.             ', ' Dagostino ', 'R.Weber', '', '58,5', '                   3.             ', ' Swift Return (GB) ', 'E.R.Weißmeier', '', '60,0', '                   4.             ', ' Millies Quest (GB) ', 'E.Pedroza', '', '60,5', '                   5.             ', ' Neuenburger ', 'D.Porcu', '', '55,0', '                   6.             ', ' Silencio ', 'O.Laznovska', '', '61,0', '                   7.             ', ' Kinout (IRE) ', 'C.Müller', '', '49,0', '                   8.             ', ' Belus ', 'A.Pietsch', '', '55,0']"
               25. Mai 2015             ,              München            ,2000 m  ,  3500 €,,IV,                     Boden: weich                  ,"['                   1.             ', ' Alta Monte ', 'L.M.Mattes', '', '55,0', '                   2.             ', ' Amazing Dragon ', 'C.Schotten', '', '65,5', '                   3.             ', ' Go Go Queen (FR) ', 'C.Fleißner', '', '57,0', '                   4.             ', ' Diamond Diggins ', 'S.Spratter', '', '51,0', '                   5.             ', ' Tia Suela ', 'A.Schneider', '', '64,5', '                   6.             ', ' Dusty Cloud ', 'C.Pledl', '', '54,5', '                   7.             ', ' Pats Patricia (FR) ', 'R.Eck', '', '66,0', '                   8.             ', ' Maybe Moonrise ', 'S.Pattinson', '', '57,0']"
               25. Mai 2015             ,              München            ,1300 m  ,  4000 €,,IV,                     Boden: weich                  ,"['                   1.             ', ' Valdez ', 'C.Pledl', '', '56,5', '                   2.             ', ' Palm Danon (IRE) ', 'M.Pecheur', '', '57,5', '                   3.             ', ' Nasijah (GB) ', 'B.Clös', '', '58,0', '                   4.             ', ' Kowalsky (HUN) ', 'B.Mühlbauer', '', '59,0', '                   5.             ', ' Del Robre ', 'D.Moffatt', '', '52,0', '                   6.             ', ' Florosso ', 'F.Drozda', '', '58,5']"
               25. Mai 2015             ,              München            ,1200 m  ,  10000 €,,II,                     Boden: weich                  ,"['                   1.             ', ' Bondi ', 'J.Havlik', '', '54,0', '                   2.             ', ' Donna Sophia ', 'B.Clös', '', '55,5', '                   3.             ', ' Best Dreaming ', 'A.Best', '', '60,5', '                   4.             ', ' Ach Was ', 'S.Hofer', '', '53,0', '                   5.             ', ' Macchiavelli ', 'I.Ferguson', '', '56,0']"
               25. Mai 2015             ,              München            ,2000 m  ,  5100 €,,3yo,                     Boden: weich                  ,"['                   1.             ', ' Night Melody (IRE) ', 'V.Schiergen', '', '56,0', '                   2.             ', ' Solange ', 'I.Ferguson', '', '55,0', '                   3.             ', ' Patchy ', 'S.Hofer', '', '57,0', '                   4.             ', ' Pats Best ', 'M.Pecheur', '', '58,0', '                   5.             ', ' Snowhite ', 'R.Fitzpatrick', '', '55,0', '                   6.             ', ' Sandrine ', 'G.Mühlbichler', '', '55,0', '                   7.             ', ' Wisperwind ', 'D.Moffatt', '', '57,0', '                   8.             ', ' Pazzia ', 'T.Hofer', '', '55,0', '                   9.             ', ' Razaan ', 'J.Havlik', '', '55,0', '                   10.             ', ' Copperopolis ', 'F.Drozda', '', '57,0']"
               25. Mai 2015             ,              München            ,1600 m  ,  4000 €,,IV,                     Boden: weich                  ,"['                   1.             ', ' Nice Danon (GB) ', 'E.Zwingelstein', '', '58,0', '                   2.             ', ' Winoso (HUN) ', 'B.Mühlbauer', '', '54,5', '                   3.             ', ' Air Attack (IRE) ', 'D.Moffatt', '', '57,0', '                   4.             ', ' Youm Momayez (GB) ', 'T.Hofer', '', '56,0', '                   5.             ', ' Lausanne ', 'A.Best', '', '59,5', '                   6.             ', ' Sunny Beach (POL) ', 'Marta Müller', '', '55,5', '                   7.             ', ' Starside ', 'S.Hofer', '', '53,5']"
               25. Mai 2015             ,              München            ,1600 m  ,  5100 €,,3yo,                     Boden: weich                  ,"['                   1.             ', ' Sign Your Name ', 'S.Hofer', '', '56,5', '                   2.             ', ' Berwick ', 'T.Hofer', '', '57,5', '                   3.             ', ' Madrugada ', 'I.Ferguson', '', '56,5', '                   4.             ', ' Nantiago ', 'M.Pecheur', '', '58,0', '                   5.             ', ' Lady Quatz (FR) ', 'R.Fitzpatrick', '', '55,5', '                   6.             ', ' Night Time ', 'J.Havlik', '', '55,5', '                   7.             ', ' Rock To The Moon (IRE) ', 'V.Schiergen', '', '57,5', '                   8.             ', ' On Attaque ', 'D.Moffatt', '', '55,5']"
               25. Mai 2015             ,              München            ,1600 m  ,  3100 €,,,                     Boden: weich                  ,"['                   1.             ', ' Attentionadventure (GB) ', 'T.Bitala', '', '58,0', '                   2.             ', ' Distant Day (IRE) ', 'R.Fitzpatrick', '', '55,0', '                   3.             ', ' Ourasi ', 'A.Best', '', '55,0', '                   4.             ', ' Rait ', 'B.Clös', '', '55,0', '                   5.             ', ' Quinta Grande ', 'T.Hofer', '', '55,0', '                   6.             ', ' Alaska Snow ', 'S.Hofer', '', '55,5', '                   7.             ', ' Si Partout (FR) ', 'B.Roesch', '', '57,0', '                   8.             ', ' Power Primus ', 'D.Moffatt', '', '57,5', '                   9.             ', ' La Luna Sonja ', 'M.Pecheur', '', '55,0', '                   10.             ', ' Wadi Alamardi ', 'V.Schiergen', '', '57,0', '                   11.             ', ' Onenightinbangkok ', 'J.Havlik', '', '55,0', '                   12.             ', ' Element Five ', 'F.Drozda', '', '58,0']"
               25. Mai 2015             ,              München            ,2200 m  ,  5500 €,,III,                     Boden: weich                  ,"['                   1.             ', ' King Goofi ', 'A.Best', '', '53,5', '                   2.             ', ' Marius ', 'M.Pecheur', '', '57,0', '                   3.             ', ' Bodegas ', 'G.Mühlbichler', '', '53,0', '                   4.             ', ' I Do ', 'F.Drozda', '', '59,0', '                   5.             ', ' Eternal Power (GB) ', 'R.Fitzpatrick', '', '60,0', '                   6.             ', ' La Celerina ', 'D.Moffatt', '', '60,0', '                   7.             ', ' Nadenko ', 'V.Schiergen', '', '59,5']"
               26. Mai 2015             ,              Mülheim            ,1600 m  ,  5000 €,,,                     Boden: gut                  ,"['                   1.             ', ' Giolino ', 'P.Gibson', '', '58,0', '                   2.             ', ' Selma Louise (FR) ', 'A.de Vries', '', '56,5', '                   3.             ', ' Serena (FR) ', 'R.Piechulek', '', '56,5', '                   4.             ', ' Hedda ', 'D.Porcu', '', '55,5', '                   5.             ', ' Patrick Star ', 'A.Helfenbein', '', '57,5', '                   6.             ', ' Malachit ', 'S.Hellyn', '', '57,5', '                   7.             ', ' Are You Ready ', 'A.Pietsch', '', '57,5', '                   8.             ', ' Teacher ', 'K.Clijmans', '', '57,5', '                   9.             ', ' Blunos ', 'M.Watlow', '', '57,5']"
               26. Mai 2015             ,              Mülheim            ,2000 m  ,  6000 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' Jarak ', 'F.X.Weißmeier', '', '59,0', '                   2.             ', ' Humpry ', 'A.Best', '', '54,0', '                   3.             ', ' Golden Horse ', 'D.Porcu', '', '57,5', '                   4.             ', ' Look Out ', 'A.de Vries', '', '56,0', '                   5.             ', ' Genax (IRE) ', 'S.Hellyn', '', '56,0', '                   6.             ', ' Vale Of Lingfield ', 'T.Scardino', '', '61,5', '                   7.             ', ' Banzai (FR) ', 'I.Ferguson', '', '59,0', '                   8.             ', ' Sweet Devil ', 'R.Piechulek', '', '54,0', '                   9.             ', ' Shaw ', 'J.Bojko', '', '60,5', '                   10.             ', ' All Of England ', 'K.Clijmans', '', '55,0', '                   11.             ', ' Pearl Of England ', 'E.R.Weißmeier', '', '56,0', '                   12.             ', ' Itchy ', 'P.Werning', '', '56,0']"
               26. Mai 2015             ,              Mülheim            ,1600 m  ,  8000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Dawn Calling (IRE) ', 'D.Porcu', '', '57,0', '                   2.             ', ' Nirano ', 'A.Pietsch', '', '58,5', '                   3.             ', ' Zephyros ', 'J.Silverio', '', '58,0', '                   4.             ', ' Cabanello (IRE) ', 'E.Pedroza', '', '58,5', '                   5.             ', ' Dashing Diva ', 'S.Hellyn', '', '55,5', '                   6.             ', ' Big Moun (FR) ', 'R.Piechulek', '', '57,5', '                   7.             ', ' Itschou ', 'I.Ferguson', '', '58,0', '                   8.             ', ' Cioccomia ', 'M.Lopez', '', '57,0', '                   9.             ', ' Tjerk (HOL) ', 'A.v.d.Troost', '', '53,0', '                   10.             ', ' Dutch Gal ', 'A.de Vries', '', '58,5', '                   11.             ', ' Bavarian Beauty ', 'J.Bojko', '', '60,0', '                   12.             ', ' Captain Dino ', 'T.Scardino', '', '65,0']"
               26. Mai 2015             ,              Mülheim            ,2000 m  ,  6000 €,,3yo,                     Boden: gut                  ,"['                   1.             ', ' Lutania ', 'M.Seidl', '', '58,0', '                   2.             ', ' Gonwana ', 'E.Pedroza', '', '57,5', '                   3.             ', ' Mascarena ', 'A.Helfenbein', '', '57,0', '                   4.             ', ' Andromeda ', 'A.de Vries', '', '57,0', '                   5.             ', ' Fair Of Face (USA) ', 'K.Clijmans', '', '57,0', '                   6.             ', ' Piz Moritz ', 'K.Nenadovic', '', '52,0', '                   7.             ', ' Fuji ', 'M.Watlow', '', '57,0']"
               26. Mai 2015             ,              Mülheim            ,2300 m  ,  6200 €,,,                     Boden: gut                  ,"['                   1.             ', ' Fine Altomis ', 'K.Clijmans', '', '59,0', '                   2.             ', ' Fladin ', 'A.Weis', '', '58,0', '                   3.             ', ' Quezon ', 'S.Hellyn', '', '57,0', '                   4.             ', ' Kiowa ', 'T.Scardino', '', '64,5', '                   5.             ', ' Othelco ', 'A.Pietsch', '', '56,0', '                   6.             ', ' Early Guest ', 'E.Frank', '', '59,5', '                   7.             ', ' Dome Rocket (GB) ', 'J.Bojko', '', '58,0', '                   8.             ', ' Flying Star ', 'A.de Vries', '', '60,5', '                   9.             ', ' Hollywood Park ', 'J.Ratering', '', '60,0', '                   10.             ', ' Clivia ', 'A.Best', '', '56,0', '                   11.             ', ' Nuadu ', 'D.Porcu', '', '57,0', '                   12.             ', ' Worldwide ', 'P.Gibson', '', '62,5', '                   13.             ', ' Quantum Of Solace ', 'M.Cadeddu', '', '56,0']"
               26. Mai 2015             ,              Mülheim            ,2000 m  ,  8000 €,,III,                     Boden: gut                  ,"['                   1.             ', ' Ishita ', 'F.F.Da Silva', '', '52,0', '                   2.             ', ' Alshazah (GB) ', 'D.Porcu', '', '55,5', '                   3.             ', ' Simplon (GB) ', 'M.Cadeddu', '', '53,5', '                   4.             ', ' Divisional (GB) ', 'A.de Vries', '', '60,0', '                   5.             ', ' Flora ', 'J.Bojko', '', '59,0', '                   6.             ', ' Guardian Angel ', 'I.Ferguson', '', '56,5', '                   7.             ', ' Dutch Lady (GB) ', 'A.Best', '', '53,0', '                   8.             ', ' Dibadu (FR) ', 'A.Pietsch', '', '59,5', '                   9.             ', ' Kazzira ', 'S.Hellyn', '', '60,5']"
               26. Mai 2015             ,              Mülheim            ,1200 m  ,  6000 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' The Art Of Racing ', 'J.Bojko', '', '64,0', '                   2.             ', ' Miss Amber ', 'T.Scardino', '', '57,0', '                   3.             ', ' Sharp Bullet ', 'E.R.Weißmeier', '', '53,5', '                   4.             ', ' Laudation (GB) ', 'M.Cadeddu', '', '53,5', '                   5.             ', ' Indian Lovesong ', 'P.Werning', '', '62,0', '                   6.             ', ' Birthday Lion ', 'F.Guanti', '', '61,5', '                   7.             ', ' Miracle S (HOL) ', 'A.de Vries', '', '59,5']"
               26. Mai 2015             ,              Mülheim            ,1600 m  ,  6000 €,,IV,                     Boden: gut                  ,"['                   1.             ', ' Myrtille (IRE) ', 'A.de Vries', '', '62,0', '                   2.             ', ' Song Of Gold (FR) ', 'R.Danz', '', '55,0', '                   3.             ', ' Western Queen ', 'A.Pietsch', '', '58,0', '                   4.             ', ' Zampata ', 'I.Ferguson', '', '59,0', '                   5.             ', ' Tremendous ', 'F.X.Weißmeier', '', '58,0', '                   6.             ', ' Palmira (FR) ', 'S.Hellyn', '', '60,0', '                   7.             ', ' Eastern Flyer ', 'T.Scardino', '', '57,5', '                   8.             ', ' Tech Terz ', 'J.Bojko', '', '58,0']"
               27. Mai 2015             ,              Mons            ,1500 m  ,  8000 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Forester (IRE) ', 'T.Devos', '', '60,5', '                   2.             ', ' Intrepido ', 'S.Francois', '', '57,0', '                   3.             ', ' Welsh Sunrise ', 'D.Porcu', '', '60,0', '                   4.             ', ' Sir Bruno (FR) ', 'C.Dehens', '', '61,0', '                   5.             ', ' Makin ', 'T.v.d.Troost', '', '61,0', '                   6.             ', ' Alanis ', 'A.Bertiaux', '', '57,5', '                   7.             ', ' Silver Songstress ', 'F.X.Weißmeier', '', '58,0', '                   8.             ', ' Pedregalejo ', 'A.Deau', '', '59,5', '                   9.             ', ' Wise Boy ', 'C.Suain', '', '59,0', '                   10.             ', ' Middleton Flyer (IRE) ', 'K.Clijmans', '', '61,0', '                   11.             ', ' Hugely Exciting ', 'S.Hellyn', '', '57,0']"
               27. Mai 2015             ,              Mons            ,1500 m  ,  5600 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Ashes To Glory (GB) ', 'J.Bojko', '', '62,0', '                   2.             ', ' Smoky Cloud ', 'K.Clijmans', '', '60,5', '                   3.             ', ' Primo Paco ', 'S.Hellyn', '', '60,0', '                   4.             ', ' Master Fong ', 'C.Suain', '', '58,0', '                   5.             ', ' Florenz ', 'T.v.d.Troost', '', '57,0', '                   6.             ', ' Youhavecontrol ', 'D.Porcu', '', '61,0', '                   7.             ', ' Kabyrza ', 'A.Deau', '', '58,0', '                   8.             ', ' Moonlit Dancer ', 'A.Bertiaux', '', '57,0', '                   9.             ', ' Mon Desir ', 'N.Communiqué', '', '59,0', '                   10.             ', ' Zoro ', 'Z.Velde', '', '53,0']"
               27. Mai 2015             ,              Mons            ,1500 m  ,  4000 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Jordans Tiger (FR) ', 'T.v.d.Troost', '', '55,0', '                   2.             ', ' Remus ', 'Z.Velde', '', '53,0', '                   3.             ', ' Anatevka Sun ', 'I.Ferguson', '', '56,5', '                   4.             ', ' Malicho ', 'B. De Koninck', '', '55,0', '                   5.             ', ' Cadologis ', 'A.Deau', '', '56,0', '                   6.             ', ' Three Crowns ', 'A.v.d.Troost', '', '55,5', '                   7.             ', ' Ooi Long ', 'J.Marien', '', '53,0', '                   8.             ', ' Masoude ', 'S.Francois', '', '55,0', '                   9.             ', ' Glueckskeks ', 'C.Dehens', '', '57,0', '                   10.             ', ' Sibotico ', 'J.Heitz', '', '55,0']"
               27. Mai 2015             ,              Mons            ,2850 m  ,  5600 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Rigidity ', 'D.Porcu', '', '61,5', '                   2.             ', ' Third Half ', 'I.Ferguson', '', '62,0', '                   3.             ', ' Making Strides ', 'S.Francois', '', '56,0', '                   4.             ', ' Amuse Gueule ', 'Z.Velde', '', '50,0', '                   5.             ', ' Chilbury Hill ', 'S.Hellyn', '', '58,0', '                   6.             ', ' Black Law ', 'W.Saraiva', '', '54,5', '                   7.             ', ' Ninfea ', 'T.v.d.Troost', '', '57,0', '                   8.             ', ' Matka ', 'A.Bertiaux', '', '53,0', '                   9.             ', ' Spirit Is Needed ', 'C.Suain', '', '59,0']"
               27. Mai 2015             ,              Mons            ,2100 m  ,  4800 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Arrieta ', 'W.Saraiva', '', '55,5', '                   2.             ', ' Western Prize ', 'D.Porcu', '', '60,0', '                   3.             ', ' Barneys Niece ', 'J.Heitz', '', '56,0', '                   4.             ', ' Fair Ranger ', 'C.Suain', '', '63,0', '                   5.             ', ' Oasis Knight ', 'S.Francois', '', '63,0', '                   6.             ', ' Laura Luisa ', 'C.Dehens', '', '58,0', '                   7.             ', ' Le Bandit ', 'A.Bertiaux', '', '55,0', '                   8.             ', ' Simply Red ', 'J.Marien', '', '53,0']"
